ASVs_new	ASVs_original
ASV_25571	NA;ASV_19141
ASV_25572	NA;ASV_19142
ASV_25573	NA;ASV_19143
ASV_25574	NA;ASV_19144
ASV_25575	NA;ASV_19145
ASV_25576	NA;ASV_19146
ASV_25577	NA;ASV_19147
ASV_25578	NA;ASV_19148
ASV_25579	NA;ASV_19149
ASV_25580	NA;ASV_19150
ASV_25581	NA;ASV_19151
ASV_25582	NA;ASV_19152
ASV_25583	NA;ASV_19153
ASV_25584	NA;ASV_19154
ASV_25585	NA;ASV_19155
ASV_25586	NA;ASV_19156
ASV_25587	NA;ASV_19157
ASV_25588	NA;ASV_19158
ASV_25589	NA;ASV_19159
ASV_25590	NA;ASV_19160
ASV_25591	NA;ASV_19161
ASV_25592	NA;ASV_19162
ASV_25593	NA;ASV_19163
ASV_25594	NA;ASV_19164
ASV_25595	NA;ASV_19165
ASV_25596	NA;ASV_19166
ASV_25597	NA;ASV_19167
ASV_25598	NA;ASV_19168
ASV_25599	NA;ASV_19169
ASV_25600	NA;ASV_19170
ASV_25601	NA;ASV_19171
ASV_25602	NA;ASV_19172
ASV_25603	NA;ASV_19173
ASV_25604	NA;ASV_19174
ASV_25605	NA;ASV_19175
ASV_25606	NA;ASV_19176
ASV_25607	NA;ASV_19177
ASV_25608	NA;ASV_19178
ASV_25609	NA;ASV_19179
ASV_25610	NA;ASV_19180
ASV_25611	NA;ASV_19181
ASV_25612	NA;ASV_19182
ASV_25613	NA;ASV_19183
ASV_25614	NA;ASV_19184
ASV_25615	NA;ASV_19185
ASV_25616	NA;ASV_19186
ASV_25617	NA;ASV_19187
ASV_25618	NA;ASV_19188
ASV_25619	NA;ASV_19189
ASV_25620	NA;ASV_19190
ASV_25621	NA;ASV_19191
ASV_25622	NA;ASV_19192
ASV_25623	NA;ASV_19193
ASV_25624	NA;ASV_19194
ASV_25625	NA;ASV_19195
ASV_25626	NA;ASV_19196
ASV_25627	NA;ASV_19197
ASV_25628	NA;ASV_19198
ASV_25629	NA;ASV_19199
ASV_25630	NA;ASV_19200
ASV_25631	NA;ASV_19201
ASV_25632	NA;ASV_19202
ASV_25633	NA;ASV_19203
ASV_25634	NA;ASV_19204
ASV_25635	NA;ASV_19205
ASV_25636	NA;ASV_19206
ASV_25637	NA;ASV_19207
ASV_25638	NA;ASV_19208
ASV_25639	NA;ASV_19209
ASV_25640	NA;ASV_19210
ASV_25641	NA;ASV_19211
ASV_25642	NA;ASV_19212
ASV_25643	NA;ASV_19213
ASV_25644	NA;ASV_19214
ASV_25645	NA;ASV_19215
ASV_25646	NA;ASV_19216
ASV_25647	NA;ASV_19217
ASV_25648	NA;ASV_19218
ASV_25649	NA;ASV_19219
ASV_25650	NA;ASV_19220
ASV_25651	NA;ASV_19221
ASV_25652	NA;ASV_19222
ASV_25653	NA;ASV_19223
ASV_25654	NA;ASV_19224
ASV_25655	NA;ASV_19225
ASV_25656	NA;ASV_19226
ASV_25657	NA;ASV_19227
ASV_25658	NA;ASV_19228
ASV_25659	NA;ASV_19229
ASV_25660	NA;ASV_19230
ASV_25661	NA;ASV_19231
ASV_25662	NA;ASV_19232
ASV_25663	NA;ASV_19233
ASV_25664	NA;ASV_19234
ASV_25665	NA;ASV_19235
ASV_25666	NA;ASV_19236
ASV_25667	NA;ASV_19237
ASV_25668	NA;ASV_19238
ASV_25669	NA;ASV_19239
ASV_25670	NA;ASV_19240
ASV_25671	NA;ASV_19241
ASV_25672	NA;ASV_19242
ASV_25673	NA;ASV_19243
ASV_25674	NA;ASV_19244
ASV_25675	NA;ASV_19245
ASV_25676	NA;ASV_19246
ASV_25677	NA;ASV_19247
ASV_25678	NA;ASV_19248
ASV_25679	NA;ASV_19249
ASV_25680	NA;ASV_19250
ASV_25681	NA;ASV_19251
ASV_25682	NA;ASV_19252
ASV_25683	NA;ASV_19253
ASV_25684	NA;ASV_19254
ASV_25685	NA;ASV_19255
ASV_25686	NA;ASV_19256
ASV_25687	NA;ASV_19257
ASV_25688	NA;ASV_19258
ASV_25689	NA;ASV_19259
ASV_25690	NA;ASV_19260
ASV_25691	NA;ASV_19261
ASV_25692	NA;ASV_19262
ASV_25693	NA;ASV_19263
ASV_25694	NA;ASV_19264
ASV_25695	NA;ASV_19265
ASV_25696	NA;ASV_19266
ASV_25697	NA;ASV_19267
ASV_25698	NA;ASV_19268
ASV_25699	NA;ASV_19269
ASV_25700	NA;ASV_19270
ASV_25701	NA;ASV_19271
ASV_25702	NA;ASV_19272
ASV_25703	NA;ASV_19273
ASV_25704	NA;ASV_19274
ASV_25705	NA;ASV_19275
ASV_25706	NA;ASV_19276
ASV_25707	NA;ASV_19277
ASV_25708	NA;ASV_19278
ASV_25709	NA;ASV_19279
ASV_25710	NA;ASV_19280
ASV_25711	NA;ASV_19281
ASV_25712	NA;ASV_19282
ASV_25713	NA;ASV_19283
ASV_25714	NA;ASV_19284
ASV_25715	NA;ASV_19285
ASV_25716	NA;ASV_19286
ASV_25717	NA;ASV_19287
ASV_25718	NA;ASV_19288
ASV_25719	NA;ASV_19289
ASV_25720	NA;ASV_19290
ASV_25721	NA;ASV_19291
ASV_25722	NA;ASV_19292
ASV_25723	NA;ASV_19293
ASV_25724	NA;ASV_19294
ASV_25725	NA;ASV_19295
ASV_25726	NA;ASV_19296
ASV_25727	NA;ASV_19297
ASV_25728	NA;ASV_19298
ASV_25729	NA;ASV_19299
ASV_25730	NA;ASV_19300
ASV_25731	NA;ASV_19301
ASV_25732	NA;ASV_19302
ASV_25733	NA;ASV_19303
ASV_25734	NA;ASV_19304
ASV_25735	NA;ASV_19305
ASV_25736	NA;ASV_19306
ASV_25737	NA;ASV_19307
ASV_25738	NA;ASV_19308
ASV_25739	NA;ASV_19309
ASV_25740	NA;ASV_19310
ASV_25741	NA;ASV_19311
ASV_25742	NA;ASV_19312
ASV_25743	NA;ASV_19313
ASV_25744	NA;ASV_19314
ASV_25745	NA;ASV_19315
ASV_25746	NA;ASV_19316
ASV_25747	NA;ASV_19317
ASV_25748	NA;ASV_19318
ASV_25749	NA;ASV_19319
ASV_25750	NA;ASV_19320
ASV_25751	NA;ASV_19321
ASV_25752	NA;ASV_19322
ASV_25753	NA;ASV_19323
ASV_25754	NA;ASV_19324
ASV_25755	NA;ASV_19325
ASV_25756	NA;ASV_19326
ASV_25757	NA;ASV_19327
ASV_25758	NA;ASV_19328
ASV_25759	NA;ASV_19329
ASV_25760	NA;ASV_19330
ASV_25761	NA;ASV_19331
ASV_25762	NA;ASV_19332
ASV_25763	NA;ASV_19333
ASV_25764	NA;ASV_19334
ASV_25765	NA;ASV_19335
ASV_25766	NA;ASV_19336
ASV_25767	NA;ASV_19337
ASV_25768	NA;ASV_19338
ASV_25769	NA;ASV_19339
ASV_25770	NA;ASV_19340
ASV_25771	NA;ASV_19341
ASV_25772	NA;ASV_19342
ASV_25773	NA;ASV_19343
ASV_25774	NA;ASV_19344
ASV_25775	NA;ASV_19345
ASV_25776	NA;ASV_19346
ASV_25777	NA;ASV_19347
ASV_25778	NA;ASV_19348
ASV_25779	NA;ASV_19349
ASV_25780	NA;ASV_19350
ASV_25781	NA;ASV_19351
ASV_25782	NA;ASV_19352
ASV_25783	NA;ASV_19353
ASV_25784	NA;ASV_19354
ASV_25785	NA;ASV_19355
ASV_25786	NA;ASV_19356
ASV_25787	NA;ASV_19357
ASV_25788	NA;ASV_19358
ASV_25789	NA;ASV_19359
ASV_25790	NA;ASV_19360
ASV_25791	NA;ASV_19361
ASV_25792	NA;ASV_19362
ASV_25793	NA;ASV_19363
ASV_25794	NA;ASV_19364
ASV_25795	NA;ASV_19365
ASV_25796	NA;ASV_19366
ASV_25797	NA;ASV_19367
ASV_25798	NA;ASV_19368
ASV_25799	NA;ASV_19369
ASV_25800	NA;ASV_19370
ASV_25801	NA;ASV_19371
ASV_25802	NA;ASV_19372
ASV_25803	NA;ASV_19373
ASV_25804	NA;ASV_19374
ASV_25805	NA;ASV_19375
ASV_25806	NA;ASV_19376
ASV_25807	NA;ASV_19377
ASV_25808	NA;ASV_19378
ASV_25809	NA;ASV_19379
ASV_25810	NA;ASV_19380
ASV_25811	NA;ASV_19381
ASV_25812	NA;ASV_19382
ASV_25813	NA;ASV_19383
ASV_25814	NA;ASV_19384
ASV_25815	NA;ASV_19385
ASV_25816	NA;ASV_19386
ASV_25817	NA;ASV_19387
ASV_25818	NA;ASV_19388
ASV_25819	NA;ASV_19389
ASV_25820	NA;ASV_19390
ASV_25821	NA;ASV_19391
ASV_25822	NA;ASV_19392
ASV_25823	NA;ASV_19393
ASV_25824	NA;ASV_19394
ASV_25825	NA;ASV_19395
ASV_25826	NA;ASV_19396
ASV_25827	NA;ASV_19397
ASV_25828	NA;ASV_19398
ASV_25829	NA;ASV_19399
ASV_25830	NA;ASV_19400
ASV_25831	NA;ASV_19401
ASV_25832	NA;ASV_19402
ASV_25833	NA;ASV_19403
ASV_25834	NA;ASV_19404
ASV_25835	NA;ASV_19405
ASV_25836	NA;ASV_19406
ASV_25837	NA;ASV_19407
ASV_25838	NA;ASV_19408
ASV_25839	NA;ASV_19409
ASV_25840	NA;ASV_19410
ASV_25841	NA;ASV_19411
ASV_25842	NA;ASV_19412
ASV_25843	NA;ASV_19413
ASV_25844	NA;ASV_19414
ASV_25845	NA;ASV_19415
ASV_25846	NA;ASV_19416
ASV_25847	NA;ASV_19417
ASV_25848	NA;ASV_19418
ASV_25849	NA;ASV_19419
ASV_25850	NA;ASV_19420
ASV_25851	NA;ASV_19421
ASV_25852	NA;ASV_19422
ASV_25853	NA;ASV_19423
ASV_25854	NA;ASV_19424
ASV_25855	NA;ASV_19425
ASV_25856	NA;ASV_19426
ASV_25857	NA;ASV_19427
ASV_25858	NA;ASV_19428
ASV_25859	NA;ASV_19429
ASV_25860	NA;ASV_19430
ASV_25861	NA;ASV_19431
ASV_25862	NA;ASV_19432
ASV_25863	NA;ASV_19433
ASV_25864	NA;ASV_19434
ASV_25865	NA;ASV_19435
ASV_25866	NA;ASV_19436
ASV_25867	NA;ASV_19437
ASV_25868	NA;ASV_19438
ASV_25869	NA;ASV_19439
ASV_25870	NA;ASV_19440
ASV_25871	NA;ASV_19441
ASV_25872	NA;ASV_19442
ASV_25873	NA;ASV_19443
ASV_25874	NA;ASV_19444
ASV_25875	NA;ASV_19445
ASV_25876	NA;ASV_19446
ASV_25877	NA;ASV_19447
ASV_25878	NA;ASV_19448
ASV_25879	NA;ASV_19449
ASV_25880	NA;ASV_19450
ASV_25881	NA;ASV_19451
ASV_25882	NA;ASV_19452
ASV_25883	NA;ASV_19453
ASV_25884	NA;ASV_19454
ASV_25885	NA;ASV_19455
ASV_25886	NA;ASV_19456
ASV_25887	NA;ASV_19457
ASV_25888	NA;ASV_19458
ASV_25889	NA;ASV_19459
ASV_25890	NA;ASV_19460
ASV_25891	NA;ASV_19461
ASV_25892	NA;ASV_19462
ASV_25893	NA;ASV_19463
ASV_25894	NA;ASV_19464
ASV_25895	NA;ASV_19465
ASV_25896	NA;ASV_19466
ASV_25897	NA;ASV_19467
ASV_25898	NA;ASV_19468
ASV_25899	NA;ASV_19469
ASV_25900	NA;ASV_19470
ASV_25901	NA;ASV_19471
ASV_25902	NA;ASV_19472
ASV_25903	NA;ASV_19473
ASV_25904	NA;ASV_19474
ASV_25905	NA;ASV_19475
ASV_25906	NA;ASV_19476
ASV_25907	NA;ASV_19477
ASV_25908	NA;ASV_19478
ASV_25909	NA;ASV_19479
ASV_25910	NA;ASV_19480
ASV_25911	NA;ASV_19481
ASV_25912	NA;ASV_19482
ASV_25913	NA;ASV_19483
ASV_25914	NA;ASV_19484
ASV_25915	NA;ASV_19485
ASV_25916	NA;ASV_19486
ASV_25917	NA;ASV_19487
ASV_25918	NA;ASV_19488
ASV_25919	NA;ASV_19489
ASV_25920	NA;ASV_19490
ASV_25921	NA;ASV_19491
ASV_25922	NA;ASV_19492
ASV_25923	NA;ASV_19493
ASV_25924	NA;ASV_19494
ASV_25925	NA;ASV_19495
ASV_25926	NA;ASV_19496
ASV_25927	NA;ASV_19497
ASV_25928	NA;ASV_19498
ASV_25929	NA;ASV_19499
ASV_25930	NA;ASV_19500
ASV_25931	NA;ASV_19501
ASV_25932	NA;ASV_19502
ASV_25933	NA;ASV_19503
ASV_25934	NA;ASV_19504
ASV_25935	NA;ASV_19505
ASV_25936	NA;ASV_19506
ASV_25937	NA;ASV_19507
ASV_25938	NA;ASV_19508
ASV_25939	NA;ASV_19509
ASV_25940	NA;ASV_19510
ASV_25941	NA;ASV_19511
ASV_25942	NA;ASV_19512
ASV_25943	NA;ASV_19513
ASV_25944	NA;ASV_19514
ASV_25945	NA;ASV_19515
ASV_25946	NA;ASV_19516
ASV_25947	NA;ASV_19517
ASV_25948	NA;ASV_19518
ASV_25949	NA;ASV_19519
ASV_25950	NA;ASV_19520
ASV_25951	NA;ASV_19521
ASV_25952	NA;ASV_19522
ASV_25953	NA;ASV_19523
ASV_25954	NA;ASV_19524
ASV_25955	NA;ASV_19525
ASV_25956	NA;ASV_19526
ASV_25957	NA;ASV_19527
ASV_25958	NA;ASV_19528
ASV_25959	NA;ASV_19529
ASV_25960	NA;ASV_19530
ASV_25961	NA;ASV_19531
ASV_25962	NA;ASV_19532
ASV_25963	NA;ASV_19533
ASV_25964	NA;ASV_19534
ASV_25965	NA;ASV_19535
ASV_25966	NA;ASV_19536
ASV_25967	NA;ASV_19537
ASV_25968	NA;ASV_19538
ASV_25969	NA;ASV_19539
ASV_25970	NA;ASV_19540
ASV_25971	NA;ASV_19541
ASV_25972	NA;ASV_19542
ASV_25973	NA;ASV_19543
ASV_25974	NA;ASV_19544
ASV_25975	NA;ASV_19545
ASV_25976	NA;ASV_19546
ASV_25977	NA;ASV_19547
ASV_25978	NA;ASV_19548
ASV_25979	NA;ASV_19549
ASV_25980	NA;ASV_19550
ASV_25981	NA;ASV_19551
ASV_25982	NA;ASV_19552
ASV_25983	NA;ASV_19553
ASV_25984	NA;ASV_19554
ASV_25985	NA;ASV_19555
ASV_25986	NA;ASV_19556
ASV_25987	NA;ASV_19557
ASV_25988	NA;ASV_19558
ASV_25989	NA;ASV_19559
ASV_25990	NA;ASV_19560
ASV_25991	NA;ASV_19561
ASV_25992	NA;ASV_19562
ASV_25993	NA;ASV_19563
ASV_25994	NA;ASV_19564
ASV_25995	NA;ASV_19565
ASV_25996	NA;ASV_19566
ASV_25997	NA;ASV_19567
ASV_25998	NA;ASV_19568
ASV_25999	NA;ASV_19569
ASV_26000	NA;ASV_19570
ASV_26001	NA;ASV_19571
ASV_26002	NA;ASV_19572
ASV_26003	NA;ASV_19573
ASV_26004	NA;ASV_19574
ASV_26005	NA;ASV_19575
ASV_26006	NA;ASV_19576
ASV_26007	NA;ASV_19577
ASV_26008	NA;ASV_19578
ASV_26009	NA;ASV_19579
ASV_26010	NA;ASV_19580
ASV_26011	NA;ASV_19581
ASV_26012	NA;ASV_19582
ASV_26013	NA;ASV_19583
ASV_26014	NA;ASV_19584
ASV_26015	NA;ASV_19585
ASV_26016	NA;ASV_19586
ASV_26017	NA;ASV_19587
ASV_26018	NA;ASV_19588
ASV_26019	NA;ASV_19589
ASV_26020	NA;ASV_19590
ASV_26021	NA;ASV_19591
ASV_26022	NA;ASV_19592
ASV_26023	NA;ASV_19593
ASV_26024	NA;ASV_19594
ASV_26025	NA;ASV_19595
ASV_26026	NA;ASV_19596
ASV_26027	NA;ASV_19597
ASV_26028	NA;ASV_19598
ASV_26029	NA;ASV_19599
ASV_26030	NA;ASV_19600
ASV_26031	NA;ASV_19601
ASV_26032	NA;ASV_19602
ASV_26033	NA;ASV_19603
ASV_26034	NA;ASV_19604
ASV_26035	NA;ASV_19605
ASV_26036	NA;ASV_19606
ASV_26037	NA;ASV_19607
ASV_26038	NA;ASV_19608
ASV_26039	NA;ASV_19609
ASV_26040	NA;ASV_19610
ASV_26041	NA;ASV_19611
ASV_26042	NA;ASV_19612
ASV_26043	NA;ASV_19613
ASV_26044	NA;ASV_19614
ASV_26045	NA;ASV_19615
ASV_26046	NA;ASV_19616
ASV_26047	NA;ASV_19617
ASV_26048	NA;ASV_19618
ASV_26049	NA;ASV_19619
ASV_26050	NA;ASV_19620
ASV_26051	NA;ASV_19621
ASV_26052	NA;ASV_19622
ASV_26053	NA;ASV_19623
ASV_26054	NA;ASV_19624
ASV_26055	NA;ASV_19625
ASV_26056	NA;ASV_19626
ASV_26057	NA;ASV_19627
ASV_26058	NA;ASV_19628
ASV_26059	NA;ASV_19629
ASV_26060	NA;ASV_19630
ASV_26061	NA;ASV_19631
ASV_26062	NA;ASV_19632
ASV_26063	NA;ASV_19633
ASV_26064	NA;ASV_19634
ASV_26065	NA;ASV_19635
ASV_26066	NA;ASV_19637
ASV_26067	NA;ASV_19638
ASV_26068	NA;ASV_19640
ASV_26069	NA;ASV_19641
ASV_26070	NA;ASV_19642
ASV_26071	NA;ASV_19643
ASV_26072	NA;ASV_19644
ASV_26073	NA;ASV_19645
ASV_26074	NA;ASV_19646
ASV_26075	NA;ASV_19647
ASV_26076	NA;ASV_19648
ASV_26077	NA;ASV_19649
ASV_26078	NA;ASV_19650
ASV_26079	NA;ASV_19651
ASV_26080	NA;ASV_19652
ASV_26081	NA;ASV_19653
ASV_26082	NA;ASV_19654
ASV_26083	NA;ASV_19655
ASV_26084	NA;ASV_19656
ASV_26085	NA;ASV_19657
ASV_26086	NA;ASV_19658
ASV_26087	NA;ASV_19659
ASV_26088	NA;ASV_19660
ASV_26089	NA;ASV_19661
ASV_26090	NA;ASV_19662
ASV_26091	NA;ASV_19663
ASV_26092	NA;ASV_19664
ASV_26093	NA;ASV_19665
ASV_26094	NA;ASV_19666
ASV_26095	NA;ASV_19667
ASV_26096	NA;ASV_19668
ASV_26097	NA;ASV_19669
ASV_26098	NA;ASV_19670
ASV_26099	NA;ASV_19671
ASV_26100	NA;ASV_19672
ASV_26101	NA;ASV_19673
ASV_26102	NA;ASV_19674
ASV_26103	NA;ASV_19675
ASV_26104	NA;ASV_19676
ASV_26105	NA;ASV_19677
ASV_26106	NA;ASV_19678
ASV_26107	NA;ASV_19679
ASV_26108	NA;ASV_19680
ASV_26109	NA;ASV_19681
ASV_26110	NA;ASV_19682
ASV_26111	NA;ASV_19683
ASV_26112	NA;ASV_19684
ASV_26113	NA;ASV_19685
ASV_26114	NA;ASV_19686
ASV_26115	NA;ASV_19687
ASV_26116	NA;ASV_19688
ASV_26117	NA;ASV_19689
ASV_26118	NA;ASV_19690
ASV_26119	NA;ASV_19691
ASV_26120	NA;ASV_19692
ASV_26121	NA;ASV_19693
ASV_26122	NA;ASV_19694
ASV_26123	NA;ASV_19695
ASV_26124	NA;ASV_19696
ASV_26125	NA;ASV_19697
ASV_26126	NA;ASV_19698
ASV_26127	NA;ASV_19699
ASV_26128	NA;ASV_19700
ASV_26129	NA;ASV_19701
ASV_26130	NA;ASV_19702
ASV_26131	NA;ASV_19703
ASV_26132	NA;ASV_19704
ASV_26133	NA;ASV_19705
ASV_26134	NA;ASV_19707
ASV_26135	NA;ASV_19708
ASV_26136	NA;ASV_19709
ASV_26137	NA;ASV_19710
ASV_26138	NA;ASV_19711
ASV_26139	NA;ASV_19712
ASV_26140	NA;ASV_19713
ASV_26141	NA;ASV_19714
ASV_26142	NA;ASV_19715
ASV_26143	NA;ASV_19717
ASV_26144	NA;ASV_19718
ASV_26145	NA;ASV_19719
ASV_26146	NA;ASV_19720
ASV_26147	NA;ASV_19721
ASV_26148	NA;ASV_19722
ASV_26149	NA;ASV_19723
ASV_26150	NA;ASV_19724
ASV_26151	NA;ASV_19725
ASV_26152	NA;ASV_19726
ASV_26153	NA;ASV_19727
ASV_26154	NA;ASV_19728
ASV_26155	NA;ASV_19729
ASV_26156	NA;ASV_19730
ASV_26157	NA;ASV_19731
ASV_26158	NA;ASV_19732
ASV_26159	NA;ASV_19733
ASV_26160	NA;ASV_19734
ASV_26161	NA;ASV_19735
ASV_26162	NA;ASV_19736
ASV_26163	NA;ASV_19737
ASV_26164	NA;ASV_19738
ASV_26165	NA;ASV_19739
ASV_26166	NA;ASV_19740
ASV_26167	NA;ASV_19741
ASV_26168	NA;ASV_19742
ASV_26169	NA;ASV_19743
ASV_26170	NA;ASV_19744
ASV_26171	NA;ASV_19745
ASV_26172	NA;ASV_19746
ASV_26173	NA;ASV_19747
ASV_26174	NA;ASV_19748
ASV_26175	NA;ASV_19749
ASV_26176	NA;ASV_19752
ASV_26177	NA;ASV_19753
ASV_26178	NA;ASV_19754
ASV_26179	NA;ASV_19755
ASV_26180	NA;ASV_19756
ASV_26181	NA;ASV_19757
ASV_26182	NA;ASV_19758
ASV_26183	NA;ASV_19759
ASV_26184	NA;ASV_19760
ASV_26185	NA;ASV_19761
ASV_26186	NA;ASV_19762
ASV_26187	NA;ASV_19763
ASV_26188	NA;ASV_19764
ASV_26189	NA;ASV_19765
ASV_26190	NA;ASV_19766
ASV_26191	NA;ASV_19767
ASV_26192	NA;ASV_19768
ASV_26193	NA;ASV_19769
ASV_26194	NA;ASV_19770
ASV_26195	NA;ASV_19771
ASV_26196	NA;ASV_19772
ASV_26197	NA;ASV_19773
ASV_26198	NA;ASV_19774
ASV_26199	NA;ASV_19775
ASV_26200	NA;ASV_19776
ASV_26201	NA;ASV_19777
ASV_26202	NA;ASV_19778
ASV_26203	NA;ASV_19779
ASV_26204	NA;ASV_19780
ASV_26205	NA;ASV_19781
ASV_26206	NA;ASV_19782
ASV_26207	NA;ASV_19783
ASV_26208	NA;ASV_19784
ASV_26209	NA;ASV_19785
ASV_26210	NA;ASV_19786
ASV_26211	NA;ASV_19787
ASV_26212	NA;ASV_19788
ASV_26213	NA;ASV_19789
ASV_26214	NA;ASV_19790
ASV_26215	NA;ASV_19791
ASV_26216	NA;ASV_19792
ASV_26217	NA;ASV_19793
ASV_26218	NA;ASV_19794
ASV_26219	NA;ASV_19795
ASV_26220	NA;ASV_19796
ASV_26221	NA;ASV_19797
ASV_26222	NA;ASV_19798
ASV_26223	NA;ASV_19799
ASV_26224	NA;ASV_19800
ASV_26225	NA;ASV_19801
ASV_26226	NA;ASV_19802
ASV_26227	NA;ASV_19803
ASV_26228	NA;ASV_19804
ASV_26229	NA;ASV_19805
ASV_26230	NA;ASV_19806
ASV_26231	NA;ASV_19807
ASV_26232	NA;ASV_19808
ASV_26233	NA;ASV_19809
ASV_26234	NA;ASV_19810
ASV_26235	NA;ASV_19811
ASV_26236	NA;ASV_19812
ASV_26237	NA;ASV_19813
ASV_26238	NA;ASV_19814
ASV_26239	NA;ASV_19815
ASV_26240	NA;ASV_19816
ASV_26241	NA;ASV_19817
ASV_26242	NA;ASV_19818
ASV_26243	NA;ASV_19819
ASV_26244	NA;ASV_19820
ASV_26245	NA;ASV_19821
ASV_26246	NA;ASV_19822
ASV_26247	NA;ASV_19823
ASV_26248	NA;ASV_19824
ASV_26249	NA;ASV_19825
ASV_26250	NA;ASV_19826
ASV_26251	NA;ASV_19827
ASV_26252	NA;ASV_19828
ASV_26253	NA;ASV_19829
ASV_26254	NA;ASV_19830
ASV_26255	NA;ASV_19831
ASV_26256	NA;ASV_19832
ASV_26257	NA;ASV_19833
ASV_26258	NA;ASV_19834
ASV_26259	NA;ASV_19835
ASV_26260	NA;ASV_19836
ASV_26261	NA;ASV_19837
ASV_26262	NA;ASV_19838
ASV_26263	NA;ASV_19839
ASV_26264	NA;ASV_19840
ASV_26265	NA;ASV_19841
ASV_26266	NA;ASV_19842
ASV_26267	NA;ASV_19844
ASV_26268	NA;ASV_19845
ASV_26269	NA;ASV_19846
ASV_26270	NA;ASV_19847
ASV_26271	NA;ASV_19848
ASV_26272	NA;ASV_19849
ASV_26273	NA;ASV_19850
ASV_26274	NA;ASV_19851
ASV_26275	NA;ASV_19852
ASV_26276	NA;ASV_19853
ASV_26277	NA;ASV_19854
ASV_26278	NA;ASV_19855
ASV_26279	NA;ASV_19856
ASV_26280	NA;ASV_19857
ASV_26281	NA;ASV_19858
ASV_26282	NA;ASV_19859
ASV_26283	NA;ASV_19860
ASV_26284	NA;ASV_19861
ASV_26285	NA;ASV_19862
ASV_26286	NA;ASV_19863
ASV_26287	NA;ASV_19864
ASV_26288	NA;ASV_19865
ASV_26289	NA;ASV_19866
ASV_26290	NA;ASV_19867
ASV_26291	NA;ASV_19868
ASV_26292	NA;ASV_19869
ASV_26293	NA;ASV_19870
ASV_26294	NA;ASV_19871
ASV_26295	NA;ASV_19872
ASV_26296	NA;ASV_19873
ASV_26297	NA;ASV_19874
ASV_26298	NA;ASV_19875
ASV_26299	NA;ASV_19876
ASV_26300	NA;ASV_19877
ASV_26301	NA;ASV_19878
ASV_26302	NA;ASV_19879
ASV_26303	NA;ASV_19881
ASV_26304	NA;ASV_19882
ASV_26305	NA;ASV_19883
ASV_26306	NA;ASV_19884
ASV_26307	NA;ASV_19885
ASV_26308	NA;ASV_19886
ASV_26309	NA;ASV_19887
ASV_26310	NA;ASV_19888
ASV_26311	NA;ASV_19889
ASV_26312	NA;ASV_19890
ASV_26313	NA;ASV_19891
ASV_26314	NA;ASV_19892
ASV_26315	NA;ASV_19893
ASV_26316	NA;ASV_19894
ASV_26317	NA;ASV_19895
ASV_26318	NA;ASV_19896
ASV_26319	NA;ASV_19897
ASV_26320	NA;ASV_19898
ASV_26321	NA;ASV_19899
ASV_26322	NA;ASV_19900
ASV_26323	NA;ASV_19901
ASV_26324	NA;ASV_19903
ASV_26325	NA;ASV_19904
ASV_26326	NA;ASV_19905
ASV_26327	NA;ASV_19906
ASV_26328	NA;ASV_19907
ASV_26329	NA;ASV_19908
ASV_26330	NA;ASV_19909
ASV_26331	NA;ASV_19910
ASV_26332	NA;ASV_19911
ASV_26333	NA;ASV_19912
ASV_26334	NA;ASV_19913
ASV_26335	NA;ASV_19914
ASV_26336	NA;ASV_19915
ASV_26337	NA;ASV_19916
ASV_26338	NA;ASV_19917
ASV_26339	NA;ASV_19918
ASV_26340	NA;ASV_19919
ASV_26341	NA;ASV_19920
ASV_26342	NA;ASV_19921
ASV_26343	NA;ASV_19922
ASV_26344	NA;ASV_19923
ASV_26345	NA;ASV_19924
ASV_26346	NA;ASV_19925
ASV_26347	NA;ASV_19926
ASV_26348	NA;ASV_19927
ASV_26349	NA;ASV_19928
ASV_26350	NA;ASV_19930
ASV_26351	NA;ASV_19931
ASV_26352	NA;ASV_19932
ASV_26353	NA;ASV_19933
ASV_26354	NA;ASV_19934
ASV_26355	NA;ASV_19935
ASV_26356	NA;ASV_19936
ASV_26357	NA;ASV_19937
ASV_26358	NA;ASV_19938
ASV_26359	NA;ASV_19939
ASV_26360	NA;ASV_19940
ASV_26361	NA;ASV_19941
ASV_26362	NA;ASV_19942
ASV_26363	NA;ASV_19943
ASV_26364	NA;ASV_19944
ASV_26365	NA;ASV_19945
ASV_26366	NA;ASV_19946
ASV_26367	NA;ASV_19947
ASV_26368	NA;ASV_19948
ASV_26369	NA;ASV_19949
ASV_26370	NA;ASV_19950
ASV_26371	NA;ASV_19951
ASV_26372	NA;ASV_19952
ASV_26373	NA;ASV_19953
ASV_26374	NA;ASV_19954
ASV_26375	NA;ASV_19955
ASV_26376	NA;ASV_19956
ASV_26377	NA;ASV_19957
ASV_26378	NA;ASV_19958
ASV_26379	NA;ASV_19959
ASV_26380	NA;ASV_19960
ASV_26381	NA;ASV_19961
ASV_26382	NA;ASV_19962
ASV_26383	NA;ASV_19963
ASV_26384	NA;ASV_19964
ASV_26385	NA;ASV_19965
ASV_26386	NA;ASV_19966
ASV_26387	NA;ASV_19967
ASV_26388	NA;ASV_19968
ASV_26389	NA;ASV_19969
ASV_26390	NA;ASV_19970
ASV_26391	NA;ASV_19971
ASV_26392	NA;ASV_19973
