% Cruise_CSN    Bottle        Date                PrDM      DepSM      T090C      T190C      C0S/m      C1S/m      C1S/m         V0         V1         V2         V3         V4         V5         V6         V7  FlECO-AFL   CStarAt0   CStarTr0        Par Sbox0Mm/Kg Sbox1Mm/Kg   Latitude  Longitude       Sal00      Sal11  Sigma-t00  Sigma-t11    
SKQ202312S_070      10    2023 09 30 04 33 01   30.308     30.003     3.0242     3.0241   2.952412   2.941666   2.941666     0.0828     3.3277     0.1561     0.0000     2.0297     2.0470     1.3596     0.0000     0.1488     1.3919    70.6117 4.6203e-02    230.620    221.446   67.89822 -168.23358     32.3564    32.2265    25.7731    25.6695  
SKQ202312S_070      11    2023 09 30 04 34 54   20.488     20.283     5.0988     5.1017   2.909279   2.885351   2.885351     0.1395     4.0689     0.4723     0.0000     2.4468     2.4653     1.8482     0.0000     0.4891     0.5873    86.3438 2.2263e-01    282.223    269.812   67.89826 -168.23366     29.8875    29.6139    23.6143    23.3975  
SKQ202312S_070      12    2023 09 30 04 35 02   20.473     20.267     5.1072     5.1088   2.910896   2.888357   2.888357     0.1396     4.0684     0.4681     0.0000     2.4531     2.4707     1.8473     0.0000     0.4896     0.5878    86.3338 2.1934e-01    282.619    270.783   67.89826 -168.23366     29.8984    29.6416    23.6221    23.4187  
SKQ202312S_070      13    2023 09 30 04 35 08   20.462     20.256     5.0883     5.1003   2.909479   2.887489   2.887489     0.1348     4.0691     0.4726     0.0000     2.4543     2.4708     1.9425     0.0000     0.4605     0.5871    86.3475 2.2287e-01    283.146    270.439   67.89828 -168.23366     29.8992    29.6393    23.6247    23.4178  
SKQ202312S_070      14    2023 09 30 04 35 16   20.306     20.102     5.0807     5.0561   2.907854   2.883332   2.883332     0.1342     4.0707     0.4752     0.0000     2.4534     2.4713     1.8584     0.0000     0.4573     0.5855    86.3830 2.2496e-01    283.132    270.612   67.89828 -168.23366     29.8876    29.6315    23.6163    23.4162  
SKQ202312S_070      15    2023 09 30 04 37 27   10.396     10.292     3.7685     3.7677   2.666493   2.656036   2.656036     0.4100     3.8783     1.0774     0.0000     2.6419     2.6846     2.3496     0.0000     2.1121     0.7793    82.2980 1.2556e+00    325.412    313.734   67.89832 -168.23378     28.2729    28.1517    22.4591    22.3628  
SKQ202312S_070      16    2023 09 30 04 37 34   10.289     10.186     3.7592     3.7510   2.665865   2.654425   2.654425     0.4158     3.8755     1.0912     0.0000     2.6424     2.6840     2.3574     0.0000     2.1470     0.7821    82.2398 1.3002e+00    325.275    313.764   67.89832 -168.23380     28.2737    28.1474    22.4605    22.3608  
SKQ202312S_070      17    2023 09 30 04 37 40   10.224     10.121     3.7424     3.7408   2.664207   2.653437   2.653437     0.4143     3.8718     1.0936     0.0000     2.6432     2.6857     2.3608     0.0000     2.1379     0.7861    82.1588 1.3079e+00    325.500    314.197   67.89834 -168.23380     28.2690    28.1447    22.4581    22.3594  
SKQ202312S_070      18    2023 09 30 04 37 46   10.284     10.181     3.7349     3.7356   2.663392   2.652753   2.652753     0.4365     3.8725     1.0840     0.0000     2.6408     2.6849     2.5470     0.0000     2.2710     0.7853    82.1747 1.2767e+00    324.663    314.042   67.89834 -168.23380     28.2660    28.1411    22.4563    22.3571  
SKQ202312S_070      19    2023 09 30 04 37 52   10.268     10.165     3.7454     3.7527   2.663717   2.653550   2.653550     0.4312     3.8638     1.0878     0.0000     2.6425     2.6827     2.3601     0.0000     2.2393     0.7943    81.9912 1.2892e+00    324.892    313.570   67.89834 -168.23382     28.2606    28.1357    22.4512    22.3513  
SKQ202312S_070      20    2023 09 30 04 40 02    2.703      2.675     3.5002     3.5058   2.519177   2.510163   2.510163     0.2071     3.9508     1.6942     0.0000     2.5877     2.6332     2.7421     0.0000     0.8949     0.7052    83.8361 5.5712e+00    322.216    311.902   67.89840 -168.23381     26.7843    26.6745    21.2971    21.2093  
SKQ202312S_070      21    2023 09 30 04 40 09    2.624      2.598     3.5136     3.5065   2.521827   2.510441   2.510441     0.2093     3.9505     1.6819     0.0000     2.5837     2.6337     2.7486     0.0000     0.9080     0.7055    83.8309 5.4112e+00    321.469    311.818   67.89840 -168.23380     26.8042    26.6772    21.3119    21.2115  
SKQ202312S_070      22    2023 09 30 04 40 15    2.672      2.646     3.5141     3.5146   2.521993   2.511922   2.511922     0.2109     3.9505     1.6818     0.0000     2.5869     2.6331     2.7397     0.0000     0.9170     0.7055    83.8298 5.4123e+00    322.170    311.487   67.89840 -168.23379     26.8057    26.6878    21.3130    21.2193  
SKQ202312S_070      23    2023 09 30 04 40 21    2.660      2.633     3.5288     3.5148   2.524850   2.511998   2.511998     0.2038     3.9493     1.6878     0.0000     2.5844     2.6323     2.7444     0.0000     0.8747     0.7067    83.8055 5.4879e+00    320.856    311.495   67.89840 -168.23378     26.8269    26.6885    21.3288    21.2198  
SKQ202312S_071       1    2023 10 01 15 45 50   44.144     43.698     3.5682     3.5695   2.970117   2.971178   2.971178     0.0752     3.2901     0.0126     0.0000     2.2878     2.3027     0.2385     0.0000     0.1031     1.4373    69.8135 2.7662e-06    266.912    254.527   68.13260 -167.48632     32.0207    32.0321    25.4574    25.4664  
SKQ202312S_071       2    2023 10 01 15 45 56   44.089     43.643     3.5700     3.5710   2.970233   2.971264   2.971264     0.0763     3.2935     0.0127     0.0000     2.2890     2.3050     0.5691     0.0000     0.1098     1.4334    69.8833 3.6306e-06    266.549    254.750   68.13262 -167.48632     32.0203    32.0316    25.4570    25.4659  
SKQ202312S_071       3    2023 10 01 15 46 02   44.410     43.961     3.5685     3.5699   2.970152   2.971198   2.971198     0.0758     3.2912     0.0128     0.0000     2.2891     2.3084     0.2194     0.0000     0.1070     1.4361    69.8352 4.1493e-06    267.374    254.776   68.13262 -167.48629     32.0206    32.0318    25.4574    25.4661  
SKQ202312S_071       4    2023 10 01 15 48 23   30.381     30.075     3.6198     3.6218   2.973275   2.974351   2.974351     0.0722     3.5290     0.0127     0.0000     2.2881     2.3060     0.9155     0.0000     0.0854     1.1570    74.8823 3.4577e-06    265.642    254.245   68.13268 -167.48598     32.0146    32.0254    25.4478    25.4563  
SKQ202312S_071       5    2023 10 01 15 48 30   30.494     30.186     3.6212     3.6223   2.973399   2.974392   2.974392     0.0706     3.5243     0.0127     0.0000     2.2856     2.3077     0.9077     0.0000     0.0759     1.1622    74.7844 3.2848e-06    265.091    254.256   68.13268 -167.48596     32.0146    32.0254    25.4477    25.4562  
SKQ202312S_071       6    2023 10 01 15 48 37   30.220     29.915     3.6219     3.6223   2.973394   2.974386   2.974386     0.0723     3.5211     0.0126     0.0000     2.2910     2.3086     0.9273     0.0000     0.0857     1.1659    74.7152 3.1119e-06    266.732    254.441   68.13268 -167.48594     32.0140    32.0254    25.4472    25.4562  
SKQ202312S_071       7    2023 10 01 15 50 40   20.530     20.324     3.6327     3.6336   2.973841   2.974833   2.974833     0.0731     3.5481     0.0128     0.0000     2.2916     2.3081     1.4055     0.0000     0.0905     1.1354    75.2885 4.3221e-06    265.397    254.393   68.13268 -167.48580     32.0137    32.0246    25.4459    25.4546  
SKQ202312S_071       8    2023 10 01 15 50 47   20.257     20.053     3.6326     3.6334   2.973822   2.974806   2.974806     0.0738     3.5465     0.0126     0.0000     2.2904     2.3090     1.4255     0.0000     0.0950     1.1372    75.2536 2.5933e-06    265.922    254.150   68.13270 -167.48580     32.0137    32.0247    25.4460    25.4546  
SKQ202312S_071       9    2023 10 01 15 50 53   20.188     19.985     3.6332     3.6339   2.973864   2.974859   2.974859     0.0731     3.5430     0.0125     0.0000     2.2921     2.3072     1.4261     0.0000     0.0905     1.1411    75.1811 2.0746e-06    265.571    253.621   68.13270 -167.48578     32.0136    32.0248    25.4459    25.4546  
SKQ202312S_071      10    2023 10 01 15 50 59   20.094     19.892     3.6323     3.6332   2.973681   2.974784   2.974784     0.0741     3.5454     0.0128     0.0000     2.2861     2.3085     1.4302     0.0000     0.0967     1.1384    75.2320 3.9764e-06    264.034    253.651   68.13270 -167.48578     32.0124    32.0247    25.4450    25.4546  
SKQ202312S_071      11    2023 10 01 15 53 02   10.430     10.325     4.5378     4.6315   3.037871   3.031338   3.031338     0.0872     4.1656     0.0126     0.0000     2.5062     2.5357     1.9031     0.0000     0.1755     0.4935    88.3956 3.1119e-06    289.500    276.277   68.13269 -167.48584     31.8890    31.7232    25.2585    25.1173  
SKQ202312S_071      12    2023 10 01 15 53 09   10.185     10.082     4.3630     4.4302   3.028742   3.030479   3.030479     0.0805     4.0962     0.0133     0.0000     2.4971     2.5190     1.9188     0.0000     0.1351     0.5607    86.9219 1.8239e-04    286.607    274.976   68.13270 -167.48584     31.9521    31.9072    25.3264    25.2840  
SKQ202312S_071      13    2023 10 01 15 53 18   10.759     10.651     3.8266     3.8609   2.990117   2.994308   2.994308     0.0775     3.8898     0.0127     0.0000     2.4059     2.4526     1.9013     0.0000     0.1173     0.7681    82.5429 3.8035e-06    276.045    271.835   68.13270 -167.48586     32.0214    32.0372    25.4339    25.4433  
SKQ202312S_071      14    2023 10 01 15 53 24   10.489     10.384     3.8921     4.0381   2.993823   3.002250   3.002250     0.0769     3.9138     0.0130     0.0000     2.3938     2.4660     1.9145     0.0000     0.1136     0.7430    83.0517 5.5323e-06    279.735    277.080   68.13270 -167.48587     32.0010    31.9577    25.4115    25.3631  
SKQ202312S_071      15    2023 10 01 15 53 32   10.470     10.365     3.8633     3.9733   2.992202   2.998360   2.998360     0.0786     3.8770     0.0127     0.0000     2.3865     2.4352     1.9061     0.0000     0.1236     0.7808    82.2710 3.4577e-06    276.768    267.351   68.13270 -167.48588     32.0102    31.9752    25.4215    25.3832  
SKQ202312S_071      16    2023 10 01 15 55 10    8.365      8.281     4.9084     4.9487   2.958450   2.954773   2.954773     0.3072     3.8584     0.0167     0.0000     2.5617     2.5924     2.0259     0.0000     1.4951     0.7999    81.8748 1.1532e-03    297.755    285.795   68.13272 -167.48568     30.6259    30.5469    24.2188    24.1520  
SKQ202312S_071      17    2023 10 01 15 57 25    2.490      2.465     5.1293     5.1315   2.897806   2.898773   2.898773     0.4942     3.7137     0.6115     0.0000     2.5756     2.6069     2.2986     0.0000     2.6173     0.9528    78.8043 3.5425e-01    299.419    287.948   68.13276 -167.48543     29.7387    29.7476    23.4934    23.5003  
SKQ202312S_071      18    2023 10 01 15 57 38    3.023      2.993     5.1316     5.1326   2.898032   2.899044   2.899044     0.4839     3.7147     0.5571     0.0000     2.5833     2.6055     2.1948     0.0000     2.5555     0.9517    78.8260 2.9678e-01    300.644    287.701   68.13276 -167.48540     29.7390    29.7495    23.4934    23.5016  
SKQ202312S_071      19    2023 10 01 15 57 44    3.125      3.094     5.1320     5.1332   2.898053   2.899088   2.899088     0.4755     3.7141     0.5521     0.0000     2.5880     2.6108     2.3009     0.0000     2.5050     0.9525    78.8112 2.9397e-01    302.140    289.307   68.13276 -167.48540     29.7388    29.7494    23.4932    23.5014  
SKQ202312S_072       1    2023 10 01 18 55 20   47.351     46.872     3.0023     3.0035   2.944812   2.945790   2.945790     0.0837     3.1706     0.0126     0.0000     2.0534     2.0745     1.0743     0.0000     0.1539     1.5855    67.2752 2.5933e-06    234.781    225.451   68.01180 -167.87296     32.2774    32.2880    25.7119    25.7203  
SKQ202312S_072       2    2023 10 01 18 55 30   47.241     46.763     3.0014     3.0041   2.944613   2.945919   2.945919     0.0822     3.1687     0.0126     0.0000     2.0578     2.0745     0.2579     0.0000     0.1451     1.5879    67.2350 2.7662e-06    236.054    225.752   68.01178 -167.87295     32.2760    32.2890    25.7109    25.7211  
SKQ202312S_072       3    2023 10 01 18 55 41   47.446     46.966     3.0048     3.0043   2.945083   2.945911   2.945911     0.0814     3.1867     0.0128     0.0000     2.0581     2.0759     1.1222     0.0000     0.1404     1.5653    67.6169 4.3221e-06    235.868    226.271   68.01176 -167.87294     32.2781    32.2886    25.7123    25.7207  
SKQ202312S_072       4    2023 10 01 18 55 54   47.055     46.579     2.9994     3.0006   2.944190   2.945053   2.945053     0.0843     3.1563     0.0127     0.0000     2.0536     2.0713     0.3912     0.0000     0.1579     1.6035    66.9726 3.4577e-06    235.400    225.509   68.01172 -167.87292     32.2729    32.2822    25.7086    25.7159  
SKQ202312S_072       5    2023 10 01 18 57 51   40.839     40.426     2.9313     2.9324   2.933567   2.934539   2.934539     0.0886     3.1840     0.0156     0.0000     2.1014     2.1235     0.5838     0.0000     0.1840     1.5686    67.5603 7.5472e-04    242.305    233.299   68.01146 -167.87250     32.2157    32.2264    25.6688    25.6772  
SKQ202312S_072       6    2023 10 01 18 57 59   41.049     40.634     2.9337     2.9345   2.933912   2.934786   2.934786     0.0881     3.1844     0.0126     0.0000     2.1046     2.1210     0.7070     0.0000     0.1805     1.5681    67.5693 2.5933e-06    243.858    232.863   68.01144 -167.87248     32.2174    32.2271    25.6699    25.6776  
SKQ202312S_072       7    2023 10 01 19 00 01   30.401     30.095     2.8941     2.8946   2.928613   2.929509   2.929509     0.0878     3.2763     0.7100     0.0000     2.1230     2.1374     1.1060     0.0000     0.1789     1.4543    69.5195 4.7237e-01    246.069    234.777   68.01128 -167.87202     32.1984    32.2087    25.6581    25.6663  
SKQ202312S_072       8    2023 10 01 19 00 07   30.133     29.830     2.8941     2.8948   2.928606   2.929530   2.929530     0.0892     3.2736     0.7359     0.0000     2.1232     2.1392     1.1193     0.0000     0.1871     1.4575    69.4628 5.0778e-01    246.416    234.799   68.01128 -167.87201     32.1984    32.2089    25.6580    25.6664  
SKQ202312S_072       9    2023 10 01 19 00 15   30.144     29.840     2.8937     2.8944   2.928559   2.929501   2.929501     0.0892     3.2858     0.7282     0.0000     2.1231     2.1349     1.1202     0.0000     0.1874     1.4427    69.7210 4.9683e-01    245.569    235.006   68.01128 -167.87198     32.1983    32.2090    25.6580    25.6665  
SKQ202312S_072      10    2023 10 01 19 02 13   20.336     20.132     4.0929     4.1187   2.932373   2.939592   2.939592     0.0921     4.1651     1.3500     0.0000     2.4474     2.4683     1.5981     0.0000     0.2046     0.4938    88.3865 2.4559e+00    286.950    276.273   68.01108 -167.87184     31.0803    31.1403    24.6606    24.7058  
SKQ202312S_072      11    2023 10 01 19 02 20   20.524     20.318     4.3340     4.4099   2.954020   2.967063   2.967063     0.0889     4.1629     1.3485     0.0000     2.4790     2.4921     1.5842     0.0000     0.1851     0.4959    88.3395 2.4493e+00    295.131    281.727   68.01106 -167.87181     31.1046    31.1844    24.6565    24.7123  
SKQ202312S_072      12    2023 10 01 19 02 27   20.588     20.381     4.2240     4.1956   2.946044   2.946764   2.946764     0.0928     4.1583     1.3230     0.0000     2.4725     2.4874     1.5864     0.0000     0.2089     0.5003    88.2422 2.3017e+00    293.437    281.072   68.01104 -167.87178     31.1157    31.1510    24.6761    24.7069  
SKQ202312S_072      13    2023 10 01 19 04 29   10.503     10.398     4.6695     4.6741   2.819282   2.820364   2.820364     0.4235     3.8515     1.9375     0.0000     2.5761     2.6000     2.0766     0.0000     2.1933     0.8071    81.7288 9.8742e+00    304.670    291.979   68.01084 -167.87129     29.2493    29.2576    23.1523    23.1584  
