pressure,chlor_fluorescence (ugrams/l),temperature_ch1 (degree_C),temperature_ch2 (degree_C),par (uEin*m-2*s-1),turbidity (NTU),salinity_ch1 (PSU),salinity_ch2 (PSU),sigma_t_ch1,sigma_t_ch2,oxy_concM_ch1 (ml/l),oxy_conc_ch1 (micromole/kg),oxy_percentsat_ch1 (percent),oxy_concM_ch2 (ml/l),oxy_conc_ch2 (micromole/kg),oxy_percentsat_ch2 (percent),latitude (degrees_north),longitude (degrees_east),time (UTC),Water_Depth (dbar),air_pressure_at_sealevel (mbar),wind_direction (degrees),wind_speed (m s-1),air_temperature (degree_C),Station_Name,profile_id
19.0,4.2273,-0.3308,-0.3312,0.28363,0.6698,31.7298,31.7292,NaN,NaN,9.555023732631126,416.124306,115.57175859081823,9.496118323486728,413.55914599999994,114.85757519610338,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
20.0,4.3026,-0.3376,-0.3349,0.28361,0.5806,31.7297,31.7288,NaN,NaN,9.536734192627497,415.32771599999995,115.32971581976967,9.497082038498348,413.6011879999999,114.85766907113477,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
21.0,4.8431,-0.3401,-0.3409,0.28356,0.6412,31.7295,31.7292,NaN,NaN,9.532001970889256,415.121652,115.26470414389306,9.499799416468067,413.71930599999996,114.87262525376912,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
22.0,4.0731,-0.342,-0.343,0.28355,0.5929,31.7297,31.729,NaN,NaN,9.52146752365913,414.66277799999995,115.13169321664995,9.490604721707708,413.31890599999997,114.75490623818804,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
23.0,4.0572,-0.3486,-0.3502,0.28364,0.6051,31.7291,31.7289,NaN,NaN,9.514849883453556,414.37467,115.0311042369444,9.476838601483866,412.71930699999996,114.56655108401492,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
24.0,4.3624,-0.36,-0.3628,0.28365,0.6529,31.7294,31.7289,NaN,NaN,9.504231951593471,413.91197999999997,114.86832914776492,9.463925574904245,412.15674499999994,114.37230934234277,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
25.0,4.3315,-0.3663,-0.3662,0.28363,0.6281,31.7295,31.729,NaN,NaN,9.488068533578165,413.207928,114.65394328836082,9.454089988589308,411.72831699999995,114.24324679749809,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
26.0,4.1499,-0.3675,-0.3671,0.28367,0.671,31.7296,31.7291,NaN,NaN,9.491158424038678,413.342442,114.68772014960295,9.458205363508545,411.9074959999999,114.290335301958,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
27.0,4.3609,-0.3723,-0.3719,0.28364,0.6453,31.7297,31.7293,NaN,NaN,9.4854873017034,413.095356,114.6047137534707,9.453450680406634,411.70028899999994,114.21853162269147,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
28.0,4.2782,-0.3735,-0.3747,0.28367,0.6153,31.7298,31.7292,NaN,NaN,9.48645233610274,413.13733199999996,114.61281391027207,9.439407138565592,411.08867799999996,114.04032310027823,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
29.0,4.155,-0.3778,-0.3811,0.28367,0.6937,31.7295,31.7293,NaN,NaN,9.474841588857293,412.631712,114.45926704357416,9.434629276704353,410.88047,113.96337347414662,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
30.0,4.2414,-0.3905,-0.3897,0.28367,0.6305,31.7302,31.7297,NaN,NaN,9.46700904219573,412.29018,114.32676806045967,9.429348737133367,410.65023999999994,113.87398100571424,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
31.0,4.1522,-0.3851,-0.3859,0.28366,0.6343,31.7302,31.7297,NaN,NaN,9.466240450870767,412.25678999999997,114.33382999297135,9.428519956831554,410.614204,113.87542746699322,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
32.0,4.1546,-0.3862,-0.3875,0.28366,0.6766,31.7298,31.7296,NaN,NaN,9.457935587667807,411.8952239999999,114.22987561404253,9.420544005253443,410.26685699999996,113.77419657333611,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
33.0,4.2341,-0.3979,-0.3993,0.28367,0.6825,31.7295,31.7292,NaN,NaN,9.44163959090394,411.185448,113.9974991982526,9.406478373715554,409.65424499999995,113.56851607476193,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
34.0,4.2642,-0.4194,-0.4207,0.28367,0.6363,31.7307,31.7302,NaN,NaN,9.414164253155354,409.988178,113.60201967504302,9.39120819331097,408.98857999999996,113.3207046708568,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
35.0,4.1863,-0.423,-0.4242,0.28367,0.6425,31.7306,31.7302,NaN,NaN,9.401897524118683,409.453938,113.44309651857427,9.380521385211944,408.52311499999996,113.18125590600094,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
36.0,4.6972,-0.4229,-0.4201,0.28366,0.7153,31.7312,31.7304,NaN,NaN,9.39226339423068,409.034178,113.32762987860644,9.369442694237392,408.04063299999996,113.0600233820112,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
37.0,4.4337,-0.4324,-0.4359,0.28366,0.6736,31.7304,31.7302,NaN,NaN,9.396532377125412,409.22020799999996,113.34996908351987,9.364435913676358,407.822415,112.95215631427615,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
38.0,4.3002,-0.4418,-0.4424,0.28367,0.6916,31.7315,31.7311,NaN,NaN,9.386182303183503,408.768966,113.19779364623004,9.357089574978433,407.502095,112.84482209193516,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
39.0,4.6825,-0.4412,-0.4382,0.28367,0.7711,31.7317,31.7307,NaN,NaN,9.384080628017243,408.67738199999997,113.17440609490173,9.353591479920409,407.34994299999994,112.8148737574979,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
40.0,4.6519,-0.4415,-0.4416,0.28367,0.9143,31.7316,31.7311,NaN,NaN,9.388483069421028,408.86913599999997,113.22652082600248,9.353227836070337,407.33392699999996,112.80064162654024,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
41.0,4.4339,-0.4442,-0.4439,0.28367,0.7601,31.7316,31.7312,NaN,NaN,9.382722770443692,408.61823400000003,113.14895431460363,9.34964370057046,407.17777099999995,112.75062337437485,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
42.0,4.5222,-0.4452,-0.444,0.28366,0.7684,31.7319,31.7313,NaN,NaN,9.377993680832061,408.41217,113.08916645712361,9.349529555346589,407.17276599999997,112.74902738698349,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
43.0,4.6599,-0.4428,-0.4426,0.28367,0.7344,31.732,31.7313,NaN,NaN,9.369516055543313,408.042972,112.99420098371786,9.346609989153038,407.04563899999994,112.71800136047523,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
44.0,4.8366,-0.4421,-0.4426,0.28367,0.6901,31.7318,31.7313,NaN,NaN,9.386359926038079,408.776598,113.1992747753892,9.352678046372606,407.30990299999996,112.79118075736079,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
45.0,4.471,-0.4433,-0.4433,0.28367,0.7547,31.732,31.7313,NaN,NaN,9.388442878171876,408.86722799999995,113.22095384117894,9.351207251670719,407.24583899999993,112.77135128467961,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
46.0,4.3926,-0.4428,-0.4425,0.28367,0.7962,31.732,31.7315,NaN,NaN,9.383470093937667,408.65067,113.1624834659207,9.350863686986877,407.230824,112.76975753870259,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
47.0,5.3236,-0.4437,-0.442,0.28367,0.9142,31.7319,31.7314,NaN,NaN,9.383382047495191,408.64685399999996,113.1586430252334,9.350655923598564,407.22181499999994,112.76866682490603,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
48.0,4.6731,-0.4438,-0.444,0.28367,0.7219,31.7319,31.7313,NaN,NaN,9.377949446111577,408.410262,113.09282900132295,9.344197082197724,406.94053399999996,112.68472135345074,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
49.0,4.4735,-0.4454,-0.4458,0.28367,0.7421,31.7322,31.7314,NaN,NaN,9.376309280928368,408.338712,113.06849365275204,9.341555160250993,406.82541899999995,112.6475669668207,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
50.0,5.0111,-0.446,-0.4453,0.28367,0.7784,31.7319,31.7313,NaN,NaN,9.38502579665846,408.71840399999996,113.17156721071927,9.34256560472555,406.869463,112.66116529196107,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
51.0,4.6444,-0.4458,-0.4465,0.28367,0.8148,31.732,31.7315,NaN,NaN,9.376395580802075,408.34252799999996,113.06817657739339,9.34137227200074,406.81741099999994,112.64335105134063,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
52.0,5.1641,-0.4464,-0.4469,0.28367,0.8055,31.7319,31.7314,NaN,NaN,9.379637117818808,408.48372,113.10538749540058,9.336774673290952,406.61721099999994,112.58663791883492,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
53.0,4.5805,-0.4458,-0.4451,0.28367,0.8087,31.7321,31.7314,NaN,NaN,9.373373333460233,408.210876,113.03181140401396,9.339325410431368,406.72832199999993,112.62276827471298,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
54.0,4.7816,-0.4507,-0.4508,0.28367,0.7483,31.732,31.7317,NaN,NaN,9.374513375041886,408.260484,113.03079930911342,9.339697321872881,406.74433799999997,112.6104774447312,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
55.0,4.4241,-0.4549,-0.4589,0.28367,0.7491,31.732,31.732,NaN,NaN,9.358151152130976,407.547846,112.82095543444537,9.32706049808652,406.193788,112.43420722965291,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
56.0,4.5559,-0.4628,-0.4631,0.28367,0.8833,31.7328,31.7324,NaN,NaN,9.35395381167069,407.36467799999997,112.74737335665901,9.32373202853869,406.0486429999999,112.3818865606403,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
57.0,4.9757,-0.4626,-0.4629,0.28367,0.9913,31.7327,31.7321,NaN,NaN,9.360349525210623,407.643246,112.82498255988398,9.319937230129444,405.88347799999997,112.33650511754223,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
58.0,4.8012,-0.4652,-0.4651,0.28367,0.8661,31.7329,31.7321,NaN,NaN,9.348259853892438,407.116638,112.6716515507226,9.318926636380064,405.839434,112.31777286507398,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
59.0,4.8077,-0.4641,-0.4645,0.28367,0.8181,31.7329,31.7323,NaN,NaN,9.342673497821657,406.873368,112.60760489538964,9.321640150644011,405.95755199999996,112.35242324904998,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
60.0,4.8945,-0.4655,-0.465,0.28367,0.8554,31.7329,31.7322,NaN,NaN,9.345806516788347,407.00978999999995,112.64118632865518,9.319846757902358,405.87947399999996,112.32923963237111,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
61.0,4.5881,-0.4637,-0.4623,0.28367,0.9984,31.7328,31.7322,NaN,NaN,9.351259740389498,407.247336,112.71221115289478,9.319776903325183,405.876471,112.33643857412817,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
62.0,4.6257,-0.4644,-0.4641,0.28367,1.032,31.7329,31.7322,NaN,NaN,9.351260722778123,407.247336,112.71021060204247,9.315249460097089,405.67927399999996,112.27650879145865,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
63.0,4.5802,-0.4644,-0.4642,0.28367,0.8338,31.733,31.7324,NaN,NaN,9.341820042906393,406.83616199999994,112.596501869461,9.319549179162925,405.86646099999996,112.32819352021954,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
64.0,4.7256,-0.4641,-0.4644,0.28367,0.8906,31.733,31.7324,NaN,NaN,9.348961261336816,407.14716599999997,112.6834708550385,9.313894928352717,405.6202149999999,112.25944779482894,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
65.0,4.7969,-0.4663,-0.4668,0.28367,0.8132,31.7332,31.7325,NaN,NaN,9.358448726104367,407.56024799999994,112.79140351700316,9.31596513439081,405.71030499999995,112.27733437672491,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
66.0,4.8877,-0.4662,-0.4664,0.28367,0.917,31.733,31.7324,NaN,NaN,9.349838222236425,407.185326,112.68776676622163,9.319848751765962,405.87947399999996,112.32525245743321,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
67.0,4.7225,-0.4677,-0.4667,0.28367,0.8055,31.7333,31.7325,NaN,NaN,9.34539405650914,406.99166399999996,112.62996247572991,9.314769895017479,405.65825299999995,112.2632268258086,58.9466,-170.33726666666666,2022-05-17T14:18:00Z,66.0,1024.0,299.0,7.3,-1.0,70m30,DY2206c026_ctd
0.0,4.8157,-0.2447,-0.2452,NaN,0.7356,31.8193,31.8194,NaN,NaN,9.845124695507801,428.72950799999995,119.42691331425293,9.792550892824188,426.44001399999996,118.78767909250678,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
1.0,4.8157,-0.2447,-0.2452,NaN,0.7356,31.8193,31.8194,NaN,NaN,9.845124706243661,428.72950799999995,119.42691344448495,9.792550903499343,426.44001399999996,118.78767922200082,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
2.0,4.8157,-0.2447,-0.2452,NaN,0.7356,31.8193,31.8194,NaN,NaN,9.845124716986799,428.72950799999995,119.42691357480528,9.792550914181737,426.44001399999996,118.78767935158265,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
3.0,4.8157,-0.2447,-0.2452,NaN,0.7356,31.8193,31.8194,NaN,NaN,9.845124727737218,428.72950799999995,119.42691370521392,9.792550924871374,426.44001399999996,118.78767948125235,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
4.0,4.8157,-0.2447,-0.2452,NaN,0.7356,31.8193,31.8194,NaN,NaN,9.845124738494917,428.72950799999995,119.42691383571086,9.79255093556825,426.44001399999996,118.78767961100989,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
5.0,4.8157,-0.2447,-0.2452,56.447,0.7356,31.8193,31.8194,NaN,NaN,9.845124749259893,428.72950799999995,119.4269139662961,9.792550946272364,426.44001399999996,118.78767974085518,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
6.0,5.1197,-0.2507,-0.2511,40.713,0.7351,31.8197,31.8194,NaN,NaN,9.834987163339282,428.287806,119.28537994312829,9.794415134944316,426.521095,118.79179021021609,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
7.0,5.2094,-0.2511,-0.2513,28.062,0.6983,31.8198,31.8192,NaN,NaN,9.818251016734752,427.55895,119.0812188066283,9.78349511377522,426.04562,118.65855329389765,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
8.0,5.3857,-0.25,-0.2507,20.513,0.7815,31.82,31.8193,NaN,NaN,9.81750730468257,427.526514,119.07582369226515,9.78577132321713,426.14471899999995,118.68812347950177,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
9.0,5.4926,-0.2491,-0.2492,14.823,0.7113,31.8199,31.8191,NaN,NaN,9.823640205376071,427.793634,119.15295638351975,9.78758514480361,426.22379799999993,118.7146566975431,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
10.0,5.7959,-0.2462,-0.2457,11.057,0.7357,31.8199,31.8192,NaN,NaN,9.828940631600167,428.024502,119.22637310851836,9.790963585488665,426.37094499999995,118.76669005132818,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
11.0,5.91,-0.2441,-0.2449,7.9569,0.7521,31.8198,31.8192,NaN,NaN,9.83570837209893,428.319288,119.31499662419999,9.799284382326437,426.73330699999997,118.87013344039568,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
12.0,5.7022,-0.2455,-0.2455,6.2658,0.7667,31.8198,31.8194,NaN,NaN,9.84460323939079,428.70661199999995,119.41848533063447,9.797975940272815,426.6762499999999,118.85254596687041,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
13.0,5.8427,-0.2459,-0.245,4.4781,0.7202,31.8199,31.8192,NaN,NaN,9.84353072885298,428.65986599999997,119.40429851312715,9.801077385563579,426.8113849999999,118.89156962132905,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
14.0,5.8468,-0.2432,-0.2433,3.6144,0.7834,31.8198,31.8193,NaN,NaN,9.848720917307533,428.88596399999994,119.47568741583552,9.806065570988075,427.0286019999999,118.95749998926648,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
15.0,5.782,-0.2429,-0.2427,2.6318,0.7846,31.8199,31.8194,NaN,NaN,9.851109469405879,428.98994999999996,119.50569338806598,9.807330376786961,427.08365699999996,118.97481112529967,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
16.0,5.7763,-0.2445,-0.2453,2.0904,0.7773,31.8198,31.8192,NaN,NaN,9.854022980370424,429.116832,119.53590533986242,9.802985409150528,426.89446799999996,118.9137731543515,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
17.0,6.0946,-0.2464,-0.2466,1.6041,0.7498,31.8199,31.8194,NaN,NaN,9.834899537425047,428.28398999999996,119.29802561851896,9.795355962885786,426.56213599999995,118.81731473265937,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
18.0,5.7876,-0.2461,-0.2466,1.288,0.7461,31.82,31.8194,NaN,NaN,9.837835768744245,428.411826,119.33467113646714,9.79482728521286,426.53911299999993,118.81090189154422,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
19.0,5.4747,-0.2496,-0.2512,1.0039,0.7238,31.82,31.8194,NaN,NaN,9.831067815373165,428.11704,119.24155724526298,9.790553587709695,426.35292699999997,118.74464186744602,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
20.0,5.5923,-0.2495,-0.251,0.82901,0.7297,31.8198,31.8196,NaN,NaN,9.813299515900786,427.343346,119.0261915862639,9.786072703277732,426.15773199999995,118.69108889843201,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
21.0,5.502,-0.2521,-0.251,0.66951,0.8006,31.8201,31.8195,NaN,NaN,9.816654648246029,427.48930799999994,119.05896489924082,9.783359541020056,426.0396139999999,118.65809877295779,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
22.0,5.6319,-0.2582,-0.257,0.56247,0.7862,31.8204,31.8195,NaN,NaN,9.792714762066057,426.44658599999997,118.74974004395958,9.77012165304774,425.463038,118.47877317330469,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
23.0,5.5888,-0.2693,-0.2663,0.49166,0.8379,31.82,31.8197,NaN,NaN,9.776395078835016,425.735856,118.516766456328,9.742634934231374,424.26584199999996,118.11660900797227,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
24.0,5.5552,-0.2875,-0.2838,0.41907,0.7519,31.8206,31.8202,NaN,NaN,9.749066420456764,424.545264,118.1291662248028,9.73030167744323,423.728305,117.91298737473019,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
25.0,5.4713,-0.3076,-0.3031,0.36808,0.7722,31.8216,31.8201,NaN,NaN,9.701542934378901,422.475084,117.49173624025869,9.675715215586782,421.35092999999995,117.19164670436506,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
26.0,5.9439,-0.3232,-0.3308,0.33659,0.8144,31.8218,31.8215,NaN,NaN,9.661503787805641,420.73117199999996,116.9587663629812,9.648612042887091,420.16974999999996,116.77899133930572,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
27.0,5.6849,-0.3568,-0.3627,0.31,0.7423,31.8213,31.8211,NaN,NaN,9.621378194200608,418.98344399999996,116.36917015121864,9.611911129785948,418.571153,116.23636082298286,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
28.0,5.5793,-0.4029,-0.4058,0.29445,0.8186,31.8227,31.8227,NaN,NaN,9.54547456921499,415.67688,115.31150121769203,9.542128320146682,415.53111599999994,115.2622276293641,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
29.0,5.8136,-0.4191,-0.4193,0.28409,0.9027,31.8233,31.823,NaN,NaN,9.53946030378907,415.41452999999996,115.18991131671609,9.515930559947591,414.38997599999993,114.90493625846219,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
30.0,5.5213,-0.4372,-0.4376,0.28365,0.8087,31.8238,31.8232,NaN,NaN,9.51771638885433,414.46720799999997,114.87266952698985,9.487067209574562,413.13272,114.501057045904,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
31.0,5.2933,-0.4572,-0.463,0.28366,0.8309,31.824,31.8241,NaN,NaN,9.48961764526674,413.243226,114.473016776944,9.462670859959783,412.06965799999995,114.13049310648233,59.43366666666667,-170.91433333333333,2022-05-17T18:11:00Z,73.0,1023.0,310.0,4.4,-0.9,70m34,DY2206c027_ctd
