x	E370	E378	E384	E388	E392	E396	E400	E404	E408	E411	E423	E427	E431	E435	E438	E442	E446	E449	E451	E455	E458	E467	E471	E472	E475	E486	E492	E499	E501	E506	E516	E520	E524	E528	E529	E532	E536	E540	E543	E552	E555	E560	E561	E562	E565	E566	E569	E570	E573	E579	E583	E588	E590	E594	E598	E601	E604	E607	E632	E635	E638	E655	E658	E661	E675	E685	E688	E691	E694	E707	E713	E716	E721	E725	E750	E758	E761	E768	E773	E811	E824	E829	E840	E846	E852	E856	E860	E872	E875
ASV_1060	0	0	0	0	0	0	0	0	0.091714756801319	0.00220223894292531	0.00989582989728129	0	0	0.00751484181257984	0	0	0.0307983491049659	0.00404729906189216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00137006946252175	0	0	0	0	0	0	0	0	0	0	0	0.00133614815210711	0	0	0	0	0	0	0	0	0.00237512766311189	0	0	0.00300944212466614	0	0	0.0396308667836721	0	0	0.00258576330439864	0.0140730979567571	0	0.00962766606119345	0	0.00382694552343047	0	0	0	0.108858032912184	0	0.0222634508348794	0.00281802861989866	0	0	0	0	0	0	0	0	0
ASV_1061	1.97591558463805	0.13913835411976	40.0053928838446	0.0462350189472921	19.7594612620753	2.75702627628923	0	1.33475018124398	0.727535037098104	0.105707469260415	0.0046180539520646	3.38596956829441	3.34107843922763	7.51108439167356	14.3470693914215	27.769349775448	1.27510101648648	0.00480631494696109	15.3589792420491	0	13.0464430968559	0	0	0	0	4.65835233404468	3.53149872791355	5.87327899801998	4.90680740196406	0.787904114272689	0.869565217391304	1.45620686303101	11.5550201878248	11.3289787403139	1.90321914448718	0.548817614823835	1.27407629468635	0.0321966323692611	0	0.312042905899561	22.9885887620974	10.6823181688414	13.1050189173636	23.192905556232	8.32315067205564	9.57041078475515	3.31772475110826	14.5559860825557	2.03123301221723	0	1.04143083540865	19.2447245297431	30.0278332857551	6.2136036088816	6.17055978562309	0.202579555341051	0.895399872684022	0.873945731404801	0.56824929339952	0.0170374336757046	0	3.38186058759357	5.8303001702068	6.04344022701572	8.83768329275888	0.512575820012869	0.00354630049931911	1.04964180735876	3.67908718453097	0	0	0	2.20432062149595	3.81650686219214	5.46386609919443	0.256356644818778	2.21074451946127	4.95722621947765	3.24860853432282	9.26834515413859	0	19.816297488824	83.7428542774045	4.81024185124675	52.7784924105994	1.59362549800797	25.6394611326614	5.48728677597898	0.000461229083261074
ASV_1062	0	0	0	0	0	0.00862649022618657	0	0	0	0	0	0	0	0	0	0	0	0	2.3995429442011	0	0	0	0	0	0	0	0	0	0	0	0	0	0.394833701398648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14036676477247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01487148557879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0130996358301239	0	0
ASV_1067	0	0	0	0	0	0	0	0.114208534853465	0	0	0	0	0	1.3128428646577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188702254799392	0.0489893288461948	0	2.3463056965595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20201833846835
ASV_107	0	1.99600293455438	0	0	0	0	0	10.7852581609447	0	0	0.248715191418336	0	20.0384584568544	0	0	0	6.18928904794727	0.0304780481857942	0	0	0	0.0576563036478949	0.123446206600943	0.301365805284205	0	2.34824449655553	0	17.6635815259935	0	0	0	0	0	0	4.91713348994501	4.47940494018135	0	0	0	0	0	0.836314171998589	29.7400546093473	44.7278704492877	30.5385844534261	60.1729480626109	33.6338609200469	58.3188359955717	0	0.898559632292029	0	33.8107514561253	0	49.8271720663191	0	0	0	0	2.14236515212693	0	0	38.6389797991197	25.9181177243837	44.439821630502	0	0	0	0	5.95830834039753	0	0	0	0	3.67236949301247	44.7998811280103	6.28255593029281	0.765480422925038	0	4.17439703153989	3.29144495213011	0	0	0	0	0	13.6684033098376	0	0	0
ASV_1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0623381605447396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1072	0.0531021960327521	0	0	0	0	0	0	0	0	0	0.0138541618561938	0	0.0373901663862404	0	0	0	0	0.00591173674932811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0338562239024941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223892059444344	0.00641186973736578	0	22.292576805391	0	0.45542001645472	0.0200028575510787	0.0160986007096263	0.30849320350911	0	0.22640804798917	0	0	0	0	0	0	0	0	0	0	0.0212360766690871	0.0673866191087539	0	0	0	0	0	0	0	0	0	0.022701819172443	3.19138986130782	0	0	0	0	0	0	0	0	0.00712538298933568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1079	0	0	0	0.617373488296194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0828036336182753	0	0	0	0	0	0.340779123777513	0	0	0	0	0	0	0	0	0	0.0606378557364093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426153658833557	0	0	0	0.0118614581685909	0	0	0	0	0	0	0.0096699896267384	0	0	0	0	0	0	0	0	0.00213360643495701	0	0	0	0	0	0	0	0	0	0	0.0403315679427716	0.0118178595129224	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1083	0.568707389770119	0.786764147840826	0.241454117589381	2.28546044639458	0	0	1.92876313514989	0	0	0	0.0620138673562961	0	0	0	0	0	0.0444050749965094	0.00153937162850125	0	0	0.0462726187866832	0	0	0	0	0	0	0	0	0.803099950613532	0	0	0.50859934417453	0	2.36143738544544	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033189141054128	0	0	0	0	0	0.0334054187105508	0.0603293346626955	0	0	0	0	0	0.103825753300982	0.0544317900183678	0.0362713093942691	0	0	0	0.0116359348697939	0.0682986745099983	0	0	0	0	0.0112803158488438	0	0	0	0	0	0.22436516539736	0	0	0	0	0	0	0.135021566373759	0.57527924718986	0.0212165378300094
ASV_1084	0	0	0	0	0	0	0	0.00397247077751184	0	0	0	0	0	0	0.00561419267909275	0	0.00139274214214883	0	0	0	0	0	0	0	0	0.00162283655601626	0	0.00920937514389649	0.0200414189324604	0	0	0	0	0.00372541227895887	0.00129075560833312	0	0.00681324221757408	0	0	0	0	0.0016793457269048	0.00489769930575112	0.0182637282357239	0.00704953473070777	0.00794554652117488	0	0	0.018063974205931	0	0	0	0	0.00117171480461656	0.00947913746816548	0	0.00167521023888498	0	0	0.00730175728958769	0	0.00300944212466614	0.00632740203101426	0.00640081930487102	0.00754873653022325	0	0	0	0.000962440364693378	0	0	0	0.00861062742771857	0.00626684213824654	0	0.00181813223275729	0	0	0	0	0	0	0	0	0.0085755938598748	0	0.00698647244273276	0	0
ASV_1087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162218183456749	0.00989813914983983	0	0	0	0	0	0	0.00386366417031032	0.011247148044603	0	0.0280092430502066	0.0299304692176636	0	0	0	0	0.472908162127194	0	0	0	0	0.00137006946252175	0	0	0	0	0	0	0	0	0	0	0.0391191762785986	0.00400844445632132	0	0	0	0.502665651180503	0	0	0	0	0	0	0	0.00827596584283189	0	0	0	0	0.00141852019972764	0.100681760736011	0.0437541389630664	0	0.532089010981958	0	0.00765389104686095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1088	0	0	0.903308043976516	0	0	0	0	0.972262222796024	0	1.02624334740319	0	8.01817940552017	1.54768581577331	3.00443375666942	1.52706040871323	1.14904546615197	0.101193955329077	0	0	0	0	0	0	0	0.428194993412385	0	13.4631094927993	1.82575862227748	0.678068007214911	0	0	0	0	0	0	0.460776408247898	0	0	2.17321846625731	0	0	1.4182074663711	0.189785848097856	0.622996063151914	5.17318356988439	0.364170882220515	1.51622266765364	0	0	0	0	0	10.6087639166429	2.98787275177222	0.204312952574849	0	0	0.438881044155249	0.164477590670499	0	0	0	0.741106076669537	5.67966032985555	4.28956953329936	0.726570802698072	0	0	7.81365818867785	0	0	0	0	0.411104844268973	7.99201859497554	0	2.2813864344362	0	0	0.207049268132799	0	0.481536316462792	5.14492026877946	0	0.894005659891947	0	0.299863012221036	0	0
ASV_109	0	1.11816640947153	0.276998124747209	0	0	0	0	0.564090850406682	0.436933223413026	0.0491833363919985	0.102256908938573	0.0641365888181175	0.0721096066020351	0.747726760351695	0.575454749607006	0.0165222223891134	1.48093020818097	0.296419954655965	0	0.0035373812766409	0	86.8666714173733	16.730961565938	0.9176202404487	96.7929560718532	0.317264546701179	0.494829960553649	1.56329143067643	0.793306166076558	0	0	0	0	0.00372541227895887	0	0.167854263004591	0.0143078086569056	34.4517667045719	54.4437408868311	0	0	0.000839672863452399	0.0453037185781979	0.105523763139738	0.00469968982047185	0.0185396085494081	0.00748546572072559	0.0118614581685909	0.286305550084239	3.53077149194303	0	0	0.0642306594347702	0.021090866483098	0.134421598433311	0.0133359581885959	0.0452306764498945	0.104313755422407	0.0326580053677885	19.0527186876308	0.00255108548687466	0.388970394613099	0.429305860413986	0.152552860099426	0.0943592066277907	0.0209657246549692	0.0347537448933273	0.0634271669660677	0.28053113176141	0.00782595085302864	31.9580747235255	1.57511342094613	0.192304012552381	0.186751895719747	0.0774790647321665	0.5363490086634	0.0984354552929323	0.0887579551677903	0.188311688311688	0.476574348056043	31.9528589863853	0.113556325374808	0.491425132885368	0	0.388045622159335	0.398406374501992	1.21542271214695	0.227236380029926	0.209398003800528
ASV_1092	0.0976395217376409	0	0	0	0	1.14818584910543	0	0	0	0	0.00593749793836877	0	0	0	0	0.597804046442465	0	0	9.112549990478	0	0.18265507415796	0	0	0	0	0	0	0	0	0	3.04347826086957	0.225527364634976	1.7399451248076	0	0	0	0	0	0	0	1.11945688285425	0.107478126521907	0	0	0	0	0	0	0	0	0.49354765678062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000598590916981426	0.0312849897912139	0	0	0	0	0	0	24.9175022499386	0	0	0	0.0360707663347029	0	0	0	0	0	0	0	0.0600600600600601	0
ASV_1094	0	0	0	0	0	0	0	0	0.0340065952184666	0.00807487612405946	0.00131944398630417	0	0	0	0	0	0.0025069358558679	0.000193671212130015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00498138208445933	0	0	0	0	0	0	0	0	0	0	0	0	0.00150472106233307	0	0	0	0	0	0	0.00788045352010008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.0265780730897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1098	0	0	0	0	0	0	0	7.83669172633649	0.870774938169827	0.953569462286658	0	1.56581740976645	4.5482466682691	5.24686255354325	14.5239164608129	15.643540562056	1.50828048912504	0.0746712180551957	0	0	0	0.0660780109223065	1.14873553364766	0.551216088297605	0	8.62943338661647	12.7955558667694	5.41741492839711	0	0	0	0	0	0	0.00709915584583215	0	2.08894006390821	0.656263272547918	0.00174275739074363	0	0	0	0.0881585875035202	0.0202930313730265	5.02749318544976	0	4.82230336097411	0	6.16049186007606	0.294620667539617	0	0	0	2.03995547483742	0	3.02726250881126	4.88910108218581	10.503886323449	0.931050043939862	5.36679160784696	0	1.00440130910732	0.249481381592847	0.208026627408308	5.44641340655608	3.04581372315122	0.129085338175216	0.722606331418884	3.46178927256734	1.73127423870889	0.0198971765264665	1.35359645572856	13.0718891716576	5.28420129096948	0.169817128180091	2.20721253056735	0.0046322567196674	0	5.13636363636364	1.2230821305748	0	0	0	0	0	0.827459393196445	0	0.435972014840336	0.349611645111894
ASV_1099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0781796860085634	0	0	1.00185528756957	0	0	0	0	0	0	0	0	0	0
ASV_110	0	0.794353512610994	0.194879211658434	0	0	0	0	0.158898831100474	0.225680131904369	0.0880895577170123	0.0244097137466272	0.0265392781316348	0.13487167160751	0.0721424814007665	0.0140354816977319	0.00901212130315274	0.295363901926536	0.0724984383035557	0	0.0135599615604568	0	0	0.00114302043149021	0	0.000803367717471641	0.0551764429045529	0.0513502789253787	0.0207210940737671	0.033402364887434	0	0	0	0	0.00620902046493145	0.00387226682499935	0.0452548258100614	0.0708577190627704	0.0027401389250435	0	0	0	0.00839672863452399	0.118769208164465	0.294248954908884	0.0716702697621957	0.0569430834017533	0.0257832708158326	0.0770994780958406	0.161512156477153	0.00868496298869619	0	0	0.092777619183557	0.0222625812877146	1.16158809431075	0.0336574182855038	0.162495393171843	0.366370262946991	0.00950051065244757	0.153336903081342	0	0.0218184554038295	0.0278939007597843	0.0266700804369626	0.0415180509162279	0.00289182409034058	0.00141852019972764	0.0124865281441857	0.0237487921943271	0	0.00128368880815913	0.00319495622909966	0.0564474464705995	0.065175158237764	0.0700495653742876	0.0454533058189322	0.0799064284142627	0.126527297792382	0.104823747680891	0.0363948191708325	0	0.150929293219681	0.0401163373783974	0	0.102907126318498	0	0.132066806400079	0.0560721126023333	0.0110694979982658
ASV_1101	0	0	0	0	0	0	0	0	0	0.00146815929528354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115194102061974	0	0	0	0	0	0	0	0	0	0	0	0	0.00989869055052878	0	0	0	0	0	0	0	0.0083760511944249	0	0	0	0	0.0127901290298311	0.00438397219764541	0	0	0	0	0	0	0	0.00256737761631825	0	0.012437572951149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1103	0	0.9385514432442	0	0	0	0	0	0	0	0	0.0877430250892274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046383879272293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166845871491602	0	0
ASV_1106	0	0	0	0	0.178575270552292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1107	0	0	0	0	0	0	0	0.407178254694964	0.361706512778236	0	0.0389235975959731	0.430157466383581	0	0	0	0	0	0.00539732665189002	0	0	0	0.0252651218232348	0.00514359194170596	0.0264017051637872	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0246612503253915	0	0	0	0	0	0	0	0	0	0	0	0.0968707410277652	0	0	0	0	0	0	0.23536703856334	0	0	0	0	0.795245081443028	0	0	0	0	0.108516795279165	0	0	0	0.0224645541427847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47204729037567	2.66802169680792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116202727278009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0975185637747909	0	0	0	0.205718903367412	0.00534459260842842	0	0	0	0	0	0	30.7903641907059	0	0	0	0	0	0	0	0	0.0701267341907592	0.00992964139809351	0.193535582452405	1.13922687028979	0.59738091511452	0.00962766606119345	3.8115827813159	0	0.30832863320173	0	0.0772706198921848	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0.267528368527843	0	0	0	0.00761951204644855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0416334351596868	0	0	0	0	0	0	0	0.00449291082855694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1114	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046592019237995	0	0	0.0103062918519014	0.000581013636390046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0960806139785576	0	0	0	0	0	0	0	0.0255802580596622	0.0762443631840047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1115	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0338167881566093	0	0	0	0	0	0	1.36869535569031	0	0	0	0	0	0	0	0	0	0	0	0	0.136598450228492	0	0	0	0	0	0	0	0	0	0	0.0246733715574772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0339789330615019	0	1.17110879276856	0.682676266261461	0	0	0	0	0	0	0.0163631900948156	0	0	1.52040816326531	0	0	0	0	0	0	0	0	0	0
ASV_1119	0	0	0	0	0	0	0	0	0	0	0.0534374814453189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238467093220481	0	0	0.0951687188645549	0	0.561409929054419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0753563506299154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1124	0	0	0	0	0	0	0	0	0	0	0.00395833195891251	0	0	0.00826632599383783	0	0	0.0122561308509097	0.00152880157143935	0	0	0	0	0.00171453064723532	0	0.0578424756579582	0	0	0	0	0	0	0	0	0	0	0	0	0.00753538204386962	0.00116183826049576	0	0	0	0.265700187336998	0	0	0	0	0	0.0369452504597401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104261234679982	20.1905386670486	3.93459330828099	0	0	0	0.092803428943189	0.0112803158488438	0	0.132723652991282	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0773899584355055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1127	0	0	0	0	0	0	0	0	0	0	13.4372175565217	0	0	0	0	0	4.73824095736132	61.9446891980717	0	44.0008961365901	0	6.14136807395555	8.3154736390913	1.30205482539458	0.691699604743083	0.167963583547683	0	0	0	0	0	0	0	0	0	0	0	2.80453218978202	1.25420440220517	0	0	0	0	0	0	0	0	0	0	0.762272520777104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.901015660463	0.0222375644178283	0	0	0.0263156205672621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00890545150639137	0	0	0	0	0	0	0	0	0	0	0.00353139409349114	0.00200422222816066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191500226963232	0	2.35555134346358	0	0	0	0.141596984366928	0.0965093689289967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119236284054034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115361638135262	0.00843906108707801	0	0.0165077792909909	0	0	0.00171453064723532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0287271852703028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181570585565138	0.100446978046237	0	0	0.0507057079222855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0968607192529307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_114	0	0	0	0.54575453737784	0	0	1.59820467330816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.688247302420531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0784846426684778	0	0	0	0	0	0	0	0.218511745006294	0	0	0	0	0	0	0.132300952133082	0	0	2.49483063326184	0	0	0	0	0	0	0	3.1406700559345	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176246947151094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187525876135506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1153	0	0.189734119254218	0	0	0	0	0	0	0	0	0.0296874896918439	0	0	0	0	0	0.0693585586790119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1157	0.0479632738360341	23.0362518657188	1.6117368762946	0.00634598299276558	0.447513931022612	0.0258794706785597	0.039424403705894	3.29019892147418	11.2118713932399	2.45329418241879	1.5035064223936	0.876901981599434	2.41300109499773	1.10468174644924	0.945991466427128	0.36799495321207	2.58392565023624	0.289273641936345	0.695105694153495	1.96029879080517	0.0803682326295024	0.0388694181895921	0.00342906129447064	0.00450760819869537	0.00803367717471641	0.895805778920976	2.52783418528114	2.03987659437307	1.77867593025586	0.0098772936215477	0.130434782608696	0.00194420141926704	0.379218809252939	0.460709318497914	0.158117562020807	0.384254611878158	0.546422025849441	0.0664483689323049	0.156848165166927	0.0780107264748903	0.180557561750686	0.549985725561321	1.12891968997563	1.91972076788831	0.929363661998308	0.772042270307493	0.241198339890047	0.97263956982445	1.12109179072035	0.365436519601293	0	0.496514847703619	3.07236654296317	1.40019919151678	3.07358847620331	0.0711251103391779	1.42141588769391	1.41205205510819	0.118756383155595	17.0325658375116	0.256384091430904	2.94248203739232	4.21621528015065	3.27188546800657	1.46445488686331	0.310871089711613	0.268100317748525	1.56673820730043	0.385120215458844	0.0895636597624389	0.678429535112098	0.217257023578777	2.23397944930254	2.02795011593658	0.82891985692907	1.02542657927511	0.687890122870609	1.2577191093989	1.15491651205937	0.950185775093141	0	0.468599519901105	0.952763012736937	0.131237110640919	0.388045622159335	0.0612932883849219	2.66672946881229	0.847592938948531	1.7784993450547
ASV_116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65207087236204	0.992371888376097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125346792793395	0.0087964093057214	0	0	0	0	0.00457208172596085	0.0212501529367067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.819140208886875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0287790488524354	0	0	0	0	0	0	0	0	0
ASV_1169	0	0.0151787295403375	0	0	0	0	0	0	0	0	0.0415624855685814	0	0	0	0	0	0	0.000387342424260031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
